query,gene_set,Bhattacharya_ID,blast_hit,evalue,ProteinNames,BiologicalProcess,GOs,CellularComponent,MolecularFunction,short_name
Pocillopora_acuta_HIv2___RNAseq.g10473.t1,calcium,,P29274,9.04e-13,Adenosine receptor A2a,"adenylate cyclase-activating G protein-coupled receptor signaling pathway [GO:0007189]; adenylate cyclase-modulating G protein-coupled receptor signaling pathway [GO:0007188]; apoptotic process [GO:0006915]; apoptotic signaling pathway [GO:0097190]; astrocyte activation [GO:0048143]; blood circulation [GO:0008015]; blood coagulation [GO:0007596]; cell-cell signaling [GO:0007267]; cellular defense response [GO:0006968]; central nervous system development [GO:0007417]; eating behavior [GO:0042755]; excitatory postsynaptic potential [GO:0060079]; G protein-coupled adenosine receptor signaling pathway [GO:0001973]; inflammatory response [GO:0006954]; inhibitory postsynaptic potential [GO:0060080]; locomotory behavior [GO:0007626]; membrane depolarization [GO:0051899]; negative regulation of alpha-beta T cell activation [GO:0046636]; negative regulation of cell population proliferation [GO:0008285]; negative regulation of inflammatory response [GO:0050728]; negative regulation of neuron apoptotic process [GO:0043524]; negative regulation of vascular permeability [GO:0043116]; neuron projection morphogenesis [GO:0048812]; phagocytosis [GO:0006909]; phospholipase C-activating G protein-coupled receptor signaling pathway [GO:0007200]; positive regulation of acetylcholine secretion, neurotransmission [GO:0014057]; positive regulation of apoptotic signaling pathway [GO:2001235]; positive regulation of circadian sleep/wake cycle, sleep [GO:0045938]; positive regulation of ERK1 and ERK2 cascade [GO:0070374]; positive regulation of glutamate secretion [GO:0014049]; positive regulation of long-term synaptic potentiation [GO:1900273]; positive regulation of protein secretion [GO:0050714]; positive regulation of synaptic transmission, GABAergic [GO:0032230]; positive regulation of synaptic transmission, glutamatergic [GO:0051968]; positive regulation of urine volume [GO:0035810]; prepulse inhibition [GO:0060134]; presynaptic modulation of chemical synaptic transmission [GO:0099171]; regulation of calcium ion transport [GO:0051924]; regulation of DNA-templated transcription [GO:0006355]; regulation of mitochondrial membrane potential [GO:0051881]; regulation of norepinephrine secretion [GO:0014061]; response to amphetamine [GO:0001975]; response to caffeine [GO:0031000]; response to purine-containing compound [GO:0014074]; response to xenobiotic stimulus [GO:0009410]; sensory perception [GO:0007600]; synaptic transmission, cholinergic [GO:0007271]; synaptic transmission, dopaminergic [GO:0001963]; synaptic transmission, glutamatergic [GO:0035249]; vasodilation [GO:0042311]",GO:0001609; GO:0001963; GO:0001973; GO:0001975; GO:0005516; GO:0005882; GO:0005886; GO:0006355; GO:0006909; GO:0006915; GO:0006954; GO:0006968; GO:0007188; GO:0007189; GO:0007200; GO:0007267; GO:0007271; GO:0007417; GO:0007596; GO:0007600; GO:0007626; GO:0008015; GO:0008285; GO:0008289; GO:0009410; GO:0014049; GO:0014057; GO:0014061; GO:0014074; GO:0016020; GO:0019899; GO:0030425; GO:0030673; GO:0031000; GO:0031802; GO:0032230; GO:0032279; GO:0035249; GO:0035810; GO:0042311; GO:0042734; GO:0042755; GO:0042802; GO:0043025; GO:0043116; GO:0043524; GO:0044877; GO:0045211; GO:0045938; GO:0046636; GO:0048143; GO:0048786; GO:0048812; GO:0050714; GO:0050728; GO:0051393; GO:0051881; GO:0051899; GO:0051924; GO:0051968; GO:0060079; GO:0060080; GO:0060134; GO:0070374; GO:0097190; GO:0098978; GO:0099171; GO:1900273; GO:2001235,asymmetric synapse [GO:0032279]; axolemma [GO:0030673]; dendrite [GO:0030425]; glutamatergic synapse [GO:0098978]; intermediate filament [GO:0005882]; membrane [GO:0016020]; neuronal cell body [GO:0043025]; plasma membrane [GO:0005886]; postsynaptic membrane [GO:0045211]; presynaptic active zone [GO:0048786]; presynaptic membrane [GO:0042734],alpha-actinin binding [GO:0051393]; calmodulin binding [GO:0005516]; enzyme binding [GO:0019899]; G protein-coupled adenosine receptor activity [GO:0001609]; identical protein binding [GO:0042802]; lipid binding [GO:0008289]; protein-containing complex binding [GO:0044877]; type 5 metabotropic glutamate receptor binding [GO:0031802],Adenosine receptor A2a
Pocillopora_acuta_HIv2___RNAseq.g10474.t1,calcium,,P29274,2.64e-16,Adenosine receptor A2a,"adenylate cyclase-activating G protein-coupled receptor signaling pathway [GO:0007189]; adenylate cyclase-modulating G protein-coupled receptor signaling pathway [GO:0007188]; apoptotic process [GO:0006915]; apoptotic signaling pathway [GO:0097190]; astrocyte activation [GO:0048143]; blood circulation [GO:0008015]; blood coagulation [GO:0007596]; cell-cell signaling [GO:0007267]; cellular defense response [GO:0006968]; central nervous system development [GO:0007417]; eating behavior [GO:0042755]; excitatory postsynaptic potential [GO:0060079]; G protein-coupled adenosine receptor signaling pathway [GO:0001973]; inflammatory response [GO:0006954]; inhibitory postsynaptic potential [GO:0060080]; locomotory behavior [GO:0007626]; membrane depolarization [GO:0051899]; negative regulation of alpha-beta T cell activation [GO:0046636]; negative regulation of cell population proliferation [GO:0008285]; negative regulation of inflammatory response [GO:0050728]; negative regulation of neuron apoptotic process [GO:0043524]; negative regulation of vascular permeability [GO:0043116]; neuron projection morphogenesis [GO:0048812]; phagocytosis [GO:0006909]; phospholipase C-activating G protein-coupled receptor signaling pathway [GO:0007200]; positive regulation of acetylcholine secretion, neurotransmission [GO:0014057]; positive regulation of apoptotic signaling pathway [GO:2001235]; positive regulation of circadian sleep/wake cycle, sleep [GO:0045938]; positive regulation of ERK1 and ERK2 cascade [GO:0070374]; positive regulation of glutamate secretion [GO:0014049]; positive regulation of long-term synaptic potentiation [GO:1900273]; positive regulation of protein secretion [GO:0050714]; positive regulation of synaptic transmission, GABAergic [GO:0032230]; positive regulation of synaptic transmission, glutamatergic [GO:0051968]; positive regulation of urine volume [GO:0035810]; prepulse inhibition [GO:0060134]; presynaptic modulation of chemical synaptic transmission [GO:0099171]; regulation of calcium ion transport [GO:0051924]; regulation of DNA-templated transcription [GO:0006355]; regulation of mitochondrial membrane potential [GO:0051881]; regulation of norepinephrine secretion [GO:0014061]; response to amphetamine [GO:0001975]; response to caffeine [GO:0031000]; response to purine-containing compound [GO:0014074]; response to xenobiotic stimulus [GO:0009410]; sensory perception [GO:0007600]; synaptic transmission, cholinergic [GO:0007271]; synaptic transmission, dopaminergic [GO:0001963]; synaptic transmission, glutamatergic [GO:0035249]; vasodilation [GO:0042311]",GO:0001609; GO:0001963; GO:0001973; GO:0001975; GO:0005516; GO:0005882; GO:0005886; GO:0006355; GO:0006909; GO:0006915; GO:0006954; GO:0006968; GO:0007188; GO:0007189; GO:0007200; GO:0007267; GO:0007271; GO:0007417; GO:0007596; GO:0007600; GO:0007626; GO:0008015; GO:0008285; GO:0008289; GO:0009410; GO:0014049; GO:0014057; GO:0014061; GO:0014074; GO:0016020; GO:0019899; GO:0030425; GO:0030673; GO:0031000; GO:0031802; GO:0032230; GO:0032279; GO:0035249; GO:0035810; GO:0042311; GO:0042734; GO:0042755; GO:0042802; GO:0043025; GO:0043116; GO:0043524; GO:0044877; GO:0045211; GO:0045938; GO:0046636; GO:0048143; GO:0048786; GO:0048812; GO:0050714; GO:0050728; GO:0051393; GO:0051881; GO:0051899; GO:0051924; GO:0051968; GO:0060079; GO:0060080; GO:0060134; GO:0070374; GO:0097190; GO:0098978; GO:0099171; GO:1900273; GO:2001235,asymmetric synapse [GO:0032279]; axolemma [GO:0030673]; dendrite [GO:0030425]; glutamatergic synapse [GO:0098978]; intermediate filament [GO:0005882]; membrane [GO:0016020]; neuronal cell body [GO:0043025]; plasma membrane [GO:0005886]; postsynaptic membrane [GO:0045211]; presynaptic active zone [GO:0048786]; presynaptic membrane [GO:0042734],alpha-actinin binding [GO:0051393]; calmodulin binding [GO:0005516]; enzyme binding [GO:0019899]; G protein-coupled adenosine receptor activity [GO:0001609]; identical protein binding [GO:0042802]; lipid binding [GO:0008289]; protein-containing complex binding [GO:0044877]; type 5 metabotropic glutamate receptor binding [GO:0031802],Adenosine receptor A2a
Pocillopora_acuta_HIv2___RNAseq.g10660.t2,calcium,,Q8VIJ5,0,Protein O-GlcNAcase (OGA) (EC 3.2.1.169) (Beta-N-acetylhexosaminidase) (Beta-hexosaminidase) (Bifunctional protein NCOAT) (Meningioma-expressed antigen 5) (N-acetyl-beta-D-glucosaminidase) (N-acetyl-beta-glucosaminidase),dATP metabolic process [GO:0046060]; glycoprotein metabolic process [GO:0009100]; N-acetylglucosamine metabolic process [GO:0006044]; negative regulation of cardiac muscle adaptation [GO:0010616]; negative regulation of protein glycosylation [GO:0060051]; positive regulation of apoptotic process [GO:0043065]; positive regulation of calcium ion transport [GO:0051928]; positive regulation of calcium ion transport into cytosol [GO:0010524]; positive regulation of cell killing [GO:0031343]; positive regulation of D-glucose import [GO:0046326]; positive regulation of DNA metabolic process [GO:0051054]; positive regulation of growth hormone secretion [GO:0060124]; positive regulation of insulin secretion [GO:0032024]; positive regulation of mitochondrial depolarization [GO:0051901]; positive regulation of protein-containing complex disassembly [GO:0043243]; positive regulation of proteolysis [GO:0045862]; protein targeting to membrane [GO:0006612]; response to steroid hormone [GO:0048545],GO:0004402; GO:0005634; GO:0005829; GO:0006044; GO:0006612; GO:0009100; GO:0010524; GO:0010616; GO:0016231; GO:0031343; GO:0032024; GO:0042802; GO:0043065; GO:0043243; GO:0045862; GO:0046060; GO:0046326; GO:0048545; GO:0051054; GO:0051901; GO:0051928; GO:0060051; GO:0060124; GO:0102571,cytosol [GO:0005829]; nucleus [GO:0005634],[protein]-3-O-(N-acetyl-D-glucosaminyl)-L-serine/L-threonine O-N-acetyl-alpha-D-glucosaminase activity [GO:0102571]; beta-N-acetylglucosaminidase activity [GO:0016231]; histone acetyltransferase activity [GO:0004402]; identical protein binding [GO:0042802],Protein O-GlcNAcase
Pocillopora_acuta_HIv2___RNAseq.g10676.t1,"TRP, calcium",,Q7Z020,2.24e-22,Transient receptor potential cation channel subfamily A member 1 (dTRPA1) (Ankyrin-like with transmembrane domains protein 1) (dANKTM1),calcium ion transport [GO:0006816]; cellular response to heat [GO:0034605]; cellular response to pulsatile fluid shear stress [GO:0097703]; detection of chemical stimulus involved in sensory perception of bitter taste [GO:0001580]; detection of chemical stimulus involved in sensory perception of pain [GO:0050968]; detection of hot stimulus involved in thermoception [GO:0120168]; detection of temperature stimulus involved in sensory perception of pain [GO:0050965]; detection of temperature stimulus involved in thermoception [GO:0050960]; mechanosensory behavior [GO:0007638]; monoatomic cation transmembrane transport [GO:0098655]; monoatomic cation transport [GO:0006812]; negative phototaxis [GO:0046957]; neuronal signal transduction [GO:0023041]; phototransduction [GO:0007602]; positive regulation of calcium-mediated signaling [GO:0050850]; response to heat [GO:0009408]; response to light stimulus [GO:0009416]; temperature compensation of the circadian clock [GO:0010378]; thermosensory behavior [GO:0040040]; thermotaxis [GO:0043052],GO:0001580; GO:0005261; GO:0005262; GO:0005886; GO:0006812; GO:0006816; GO:0007602; GO:0007638; GO:0009408; GO:0009416; GO:0010378; GO:0015276; GO:0016020; GO:0023041; GO:0034605; GO:0034703; GO:0040040; GO:0043052; GO:0046957; GO:0050850; GO:0050960; GO:0050965; GO:0050968; GO:0097604; GO:0097703; GO:0098655; GO:0120168,cation channel complex [GO:0034703]; membrane [GO:0016020]; plasma membrane [GO:0005886],calcium channel activity [GO:0005262]; ligand-gated monoatomic ion channel activity [GO:0015276]; monoatomic cation channel activity [GO:0005261]; temperature-gated cation channel activity [GO:0097604],Transient receptor potential cation channel subfamily A member 1
Pocillopora_acuta_HIv2___RNAseq.g10677.t1,"TRP, calcium",,Q9W0T5,8.61e-21,Transient receptor potential channel pyrexia,calcium ion transport [GO:0006816]; monoatomic cation transport [GO:0006812]; negative gravitaxis [GO:0048060]; potassium ion transport [GO:0006813]; response to heat [GO:0009408],GO:0005261; GO:0005262; GO:0006812; GO:0006813; GO:0006816; GO:0009408; GO:0016020; GO:0034703; GO:0048060,cation channel complex [GO:0034703]; membrane [GO:0016020],calcium channel activity [GO:0005262]; monoatomic cation channel activity [GO:0005261],Transient receptor potential channel pyrexia
Pocillopora_acuta_HIv2___RNAseq.g10835.t1,"TRP, Bhattacharya2016",TRPM2,Q2WEA5,0,Transient receptor potential cation channel subfamily M member 1 (Melastatin-1),calcium ion import across plasma membrane [GO:0098703]; cellular response to light stimulus [GO:0071482]; G protein-coupled glutamate receptor signaling pathway [GO:0007216]; metal ion transport [GO:0030001]; monoatomic cation transmembrane transport [GO:0098655]; protein localization [GO:0008104]; protein tetramerization [GO:0051262]; retinal rod cell development [GO:0046548]; signal transduction [GO:0007165]; visual perception [GO:0007601],GO:0005216; GO:0005261; GO:0005262; GO:0005783; GO:0005789; GO:0005886; GO:0007165; GO:0007216; GO:0007601; GO:0008104; GO:0008324; GO:0030001; GO:0030424; GO:0030425; GO:0035841; GO:0046548; GO:0051262; GO:0051286; GO:0071482; GO:0098655; GO:0098703,axon [GO:0030424]; cell tip [GO:0051286]; dendrite [GO:0030425]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; new growing cell tip [GO:0035841]; plasma membrane [GO:0005886],calcium channel activity [GO:0005262]; monoatomic cation channel activity [GO:0005261]; monoatomic cation transmembrane transporter activity [GO:0008324]; monoatomic ion channel activity [GO:0005216],TRPM2
Pocillopora_acuta_HIv2___RNAseq.g10870.t1,calcium,,P29274,1.04e-16,Adenosine receptor A2a,"adenylate cyclase-activating G protein-coupled receptor signaling pathway [GO:0007189]; adenylate cyclase-modulating G protein-coupled receptor signaling pathway [GO:0007188]; apoptotic process [GO:0006915]; apoptotic signaling pathway [GO:0097190]; astrocyte activation [GO:0048143]; blood circulation [GO:0008015]; blood coagulation [GO:0007596]; cell-cell signaling [GO:0007267]; cellular defense response [GO:0006968]; central nervous system development [GO:0007417]; eating behavior [GO:0042755]; excitatory postsynaptic potential [GO:0060079]; G protein-coupled adenosine receptor signaling pathway [GO:0001973]; inflammatory response [GO:0006954]; inhibitory postsynaptic potential [GO:0060080]; locomotory behavior [GO:0007626]; membrane depolarization [GO:0051899]; negative regulation of alpha-beta T cell activation [GO:0046636]; negative regulation of cell population proliferation [GO:0008285]; negative regulation of inflammatory response [GO:0050728]; negative regulation of neuron apoptotic process [GO:0043524]; negative regulation of vascular permeability [GO:0043116]; neuron projection morphogenesis [GO:0048812]; phagocytosis [GO:0006909]; phospholipase C-activating G protein-coupled receptor signaling pathway [GO:0007200]; positive regulation of acetylcholine secretion, neurotransmission [GO:0014057]; positive regulation of apoptotic signaling pathway [GO:2001235]; positive regulation of circadian sleep/wake cycle, sleep [GO:0045938]; positive regulation of ERK1 and ERK2 cascade [GO:0070374]; positive regulation of glutamate secretion [GO:0014049]; positive regulation of long-term synaptic potentiation [GO:1900273]; positive regulation of protein secretion [GO:0050714]; positive regulation of synaptic transmission, GABAergic [GO:0032230]; positive regulation of synaptic transmission, glutamatergic [GO:0051968]; positive regulation of urine volume [GO:0035810]; prepulse inhibition [GO:0060134]; presynaptic modulation of chemical synaptic transmission [GO:0099171]; regulation of calcium ion transport [GO:0051924]; regulation of DNA-templated transcription [GO:0006355]; regulation of mitochondrial membrane potential [GO:0051881]; regulation of norepinephrine secretion [GO:0014061]; response to amphetamine [GO:0001975]; response to caffeine [GO:0031000]; response to purine-containing compound [GO:0014074]; response to xenobiotic stimulus [GO:0009410]; sensory perception [GO:0007600]; synaptic transmission, cholinergic [GO:0007271]; synaptic transmission, dopaminergic [GO:0001963]; synaptic transmission, glutamatergic [GO:0035249]; vasodilation [GO:0042311]",GO:0001609; GO:0001963; GO:0001973; GO:0001975; GO:0005516; GO:0005882; GO:0005886; GO:0006355; GO:0006909; GO:0006915; GO:0006954; GO:0006968; GO:0007188; GO:0007189; GO:0007200; GO:0007267; GO:0007271; GO:0007417; GO:0007596; GO:0007600; GO:0007626; GO:0008015; GO:0008285; GO:0008289; GO:0009410; GO:0014049; GO:0014057; GO:0014061; GO:0014074; GO:0016020; GO:0019899; GO:0030425; GO:0030673; GO:0031000; GO:0031802; GO:0032230; GO:0032279; GO:0035249; GO:0035810; GO:0042311; GO:0042734; GO:0042755; GO:0042802; GO:0043025; GO:0043116; GO:0043524; GO:0044877; GO:0045211; GO:0045938; GO:0046636; GO:0048143; GO:0048786; GO:0048812; GO:0050714; GO:0050728; GO:0051393; GO:0051881; GO:0051899; GO:0051924; GO:0051968; GO:0060079; GO:0060080; GO:0060134; GO:0070374; GO:0097190; GO:0098978; GO:0099171; GO:1900273; GO:2001235,asymmetric synapse [GO:0032279]; axolemma [GO:0030673]; dendrite [GO:0030425]; glutamatergic synapse [GO:0098978]; intermediate filament [GO:0005882]; membrane [GO:0016020]; neuronal cell body [GO:0043025]; plasma membrane [GO:0005886]; postsynaptic membrane [GO:0045211]; presynaptic active zone [GO:0048786]; presynaptic membrane [GO:0042734],alpha-actinin binding [GO:0051393]; calmodulin binding [GO:0005516]; enzyme binding [GO:0019899]; G protein-coupled adenosine receptor activity [GO:0001609]; identical protein binding [GO:0042802]; lipid binding [GO:0008289]; protein-containing complex binding [GO:0044877]; type 5 metabotropic glutamate receptor binding [GO:0031802],Adenosine receptor A2a
Pocillopora_acuta_HIv2___RNAseq.g10915.t1,SLC25,,O97562,1.08e-113,Dicarboxylate carrier UCP2 (Mitochondrial uncoupling protein 2) (UCP 2) (Solute carrier family 25 member 8),adaptive thermogenesis [GO:1990845]; C4-dicarboxylate transport [GO:0015740]; cellular response to glucose stimulus [GO:0071333]; glutamine metabolic process [GO:0006541]; glycolytic process [GO:0006096]; macrophage differentiation [GO:0030225]; mitochondrial fission [GO:0000266]; mitochondrial transmembrane transport [GO:1990542]; reactive oxygen species metabolic process [GO:0072593]; response to cold [GO:0009409],GO:0000266; GO:0005743; GO:0006096; GO:0006541; GO:0008271; GO:0009409; GO:0015078; GO:0015131; GO:0015140; GO:0015183; GO:0015297; GO:0015740; GO:0017077; GO:0030225; GO:0042803; GO:0071333; GO:0072593; GO:0140787; GO:1990542; GO:1990845,mitochondrial inner membrane [GO:0005743],antiporter activity [GO:0015297]; L-aspartate transmembrane transporter activity [GO:0015183]; malate transmembrane transporter activity [GO:0015140]; oxaloacetate transmembrane transporter activity [GO:0015131]; oxidative phosphorylation uncoupler activity [GO:0017077]; phosphate ion uniporter activity [GO:0140787]; protein homodimerization activity [GO:0042803]; proton transmembrane transporter activity [GO:0015078]; secondary active sulfate transmembrane transporter activity [GO:0008271],Dicarboxylate carrier UCP2
Pocillopora_acuta_HIv2___RNAseq.g10993.t1,calcium,,P30536,4.76e-36,Translocator protein (Mitochondrial benzodiazepine receptor) (PKBS) (Peripheral-type benzodiazepine receptor) (PBR),adrenal gland development [GO:0030325]; behavioral response to pain [GO:0048266]; C21-steroid hormone biosynthetic process [GO:0006700]; cellular hypotonic response [GO:0071476]; cellular response to lipopolysaccharide [GO:0071222]; cellular response to zinc ion [GO:0071294]; chloride transport [GO:0006821]; cholesterol homeostasis [GO:0042632]; contact inhibition [GO:0060242]; glial cell migration [GO:0008347]; heme biosynthetic process [GO:0006783]; maintenance of protein location in mitochondrion [GO:0072656]; monoatomic anion transport [GO:0006820]; negative regulation of ATP metabolic process [GO:1903579]; negative regulation of corticosterone secretion [GO:2000853]; negative regulation of glial cell proliferation [GO:0060253]; negative regulation of mitophagy [GO:1901525]; negative regulation of nitric oxide biosynthetic process [GO:0045019]; negative regulation of protein ubiquitination [GO:0031397]; negative regulation of tumor necrosis factor production [GO:0032720]; peripheral nervous system axon regeneration [GO:0014012]; positive regulation of apoptotic process [GO:0043065]; positive regulation of calcium ion transport [GO:0051928]; positive regulation of glial cell proliferation [GO:0060252]; positive regulation of mitochondrial depolarization [GO:0051901]; positive regulation of programmed necrotic cell death [GO:0062100]; positive regulation of reactive oxygen species metabolic process [GO:2000379]; protein targeting to mitochondrion [GO:0006626]; regulation of cell population proliferation [GO:0042127]; regulation of cholesterol transport [GO:0032374]; regulation of steroid biosynthetic process [GO:0050810]; response to acetylcholine [GO:1905144]; response to manganese ion [GO:0010042]; response to progesterone [GO:0032570]; response to testosterone [GO:0033574]; response to vitamin B1 [GO:0010266]; response to xenobiotic stimulus [GO:0009410]; steroid metabolic process [GO:0008202],GO:0005497; GO:0005739; GO:0005741; GO:0005829; GO:0006626; GO:0006700; GO:0006783; GO:0006820; GO:0006821; GO:0008202; GO:0008347; GO:0008503; GO:0009410; GO:0010042; GO:0010266; GO:0014012; GO:0015485; GO:0016020; GO:0030325; GO:0031397; GO:0032374; GO:0032570; GO:0032720; GO:0033574; GO:0042127; GO:0042632; GO:0043065; GO:0043231; GO:0044325; GO:0045019; GO:0048266; GO:0050810; GO:0051901; GO:0051928; GO:0060242; GO:0060252; GO:0060253; GO:0062100; GO:0070062; GO:0071222; GO:0071294; GO:0071476; GO:0072656; GO:0120020; GO:1901525; GO:1903579; GO:1905144; GO:2000379; GO:2000853,cytosol [GO:0005829]; extracellular exosome [GO:0070062]; intracellular membrane-bounded organelle [GO:0043231]; membrane [GO:0016020]; mitochondrial outer membrane [GO:0005741]; mitochondrion [GO:0005739],androgen binding [GO:0005497]; benzodiazepine receptor activity [GO:0008503]; cholesterol binding [GO:0015485]; cholesterol transfer activity [GO:0120020]; transmembrane transporter binding [GO:0044325],Translocator protein
Pocillopora_acuta_HIv2___RNAseq.g11136.t1,TRP,,Q9MYV9,2.02e-35,Short transient receptor potential channel 5 (TrpC5),neuron apoptotic process [GO:0051402]; phosphatidylserine exposure on apoptotic cell surface [GO:0070782],GO:0005262; GO:0005886; GO:0051402; GO:0070782,plasma membrane [GO:0005886],calcium channel activity [GO:0005262],Short transient receptor potential channel 5
Pocillopora_acuta_HIv2___RNAseq.g11137.t1,TRP,,O62852,1.39e-36,Short transient receptor potential channel 5 (Rtrp5) (TrpC5) (Capacitative calcium entry channel 2) (CCE2),neuron apoptotic process [GO:0051402]; phosphatidylserine exposure on apoptotic cell surface [GO:0070782]; regulation of cytosolic calcium ion concentration [GO:0051480],GO:0005262; GO:0005886; GO:0015279; GO:0034704; GO:0051402; GO:0051480; GO:0070679; GO:0070782; GO:0098793,calcium channel complex [GO:0034704]; plasma membrane [GO:0005886]; presynapse [GO:0098793],"calcium channel activity [GO:0005262]; inositol 1,4,5 trisphosphate binding [GO:0070679]; store-operated calcium channel activity [GO:0015279]",Short transient receptor potential channel 5
Pocillopora_acuta_HIv2___RNAseq.g11138.t1,TRP,,Q9QX29,5.58e-38,Short transient receptor potential channel 5 (TrpC5) (Capacitative calcium entry channel 2) (CCE2) (Transient receptor protein 5) (TRP-5) (mTRP5) (Trp-related protein 5),negative regulation of dendrite morphogenesis [GO:0050774]; neuron apoptotic process [GO:0051402]; neuron differentiation [GO:0030182]; phosphatidylserine exposure on apoptotic cell surface [GO:0070782]; positive regulation of axon extension [GO:0045773]; positive regulation of cell population proliferation [GO:0008284]; positive regulation of cytosolic calcium ion concentration [GO:0007204]; positive regulation of neuron differentiation [GO:0045666]; regulation of membrane hyperpolarization [GO:1902630],GO:0003779; GO:0005262; GO:0005886; GO:0007204; GO:0008284; GO:0030182; GO:0030276; GO:0030425; GO:0030426; GO:0034704; GO:0042805; GO:0043025; GO:0045666; GO:0045773; GO:0050774; GO:0051117; GO:0051402; GO:0070679; GO:0070782; GO:0098793; GO:1902630,calcium channel complex [GO:0034704]; dendrite [GO:0030425]; growth cone [GO:0030426]; neuronal cell body [GO:0043025]; plasma membrane [GO:0005886]; presynapse [GO:0098793],"actin binding [GO:0003779]; actinin binding [GO:0042805]; ATPase binding [GO:0051117]; calcium channel activity [GO:0005262]; clathrin binding [GO:0030276]; inositol 1,4,5 trisphosphate binding [GO:0070679]",Short transient receptor potential channel 5
Pocillopora_acuta_HIv2___RNAseq.g1144.t1,calcium,,A2AIR5,4.41e-50,"Glutamate receptor ionotropic, NMDA 3A (GluN3A) (N-methyl-D-aspartate receptor) (N-methyl-D-aspartate receptor subtype 3A) (NMDAR3A) (NR3A) (NMDAR-L)",calcium ion transport [GO:0006816]; dendrite development [GO:0016358]; negative regulation of dendritic spine development [GO:0061000]; prepulse inhibition [GO:0060134]; presynaptic modulation of chemical synaptic transmission [GO:0099171]; regulation of synaptic plasticity [GO:0048167]; response to ethanol [GO:0045471]; rhythmic process [GO:0048511],GO:0004972; GO:0005262; GO:0005737; GO:0006816; GO:0016358; GO:0016594; GO:0017146; GO:0042802; GO:0043005; GO:0043025; GO:0045211; GO:0045471; GO:0048167; GO:0048511; GO:0051721; GO:0060134; GO:0061000; GO:0070905; GO:0098793; GO:0098839; GO:0098978; GO:0099171; GO:1904315,cytoplasm [GO:0005737]; glutamatergic synapse [GO:0098978]; neuron projection [GO:0043005]; neuronal cell body [GO:0043025]; NMDA selective glutamate receptor complex [GO:0017146]; postsynaptic density membrane [GO:0098839]; postsynaptic membrane [GO:0045211]; presynapse [GO:0098793],calcium channel activity [GO:0005262]; glycine binding [GO:0016594]; identical protein binding [GO:0042802]; NMDA glutamate receptor activity [GO:0004972]; protein phosphatase 2A binding [GO:0051721]; serine binding [GO:0070905]; transmitter-gated monoatomic ion channel activity involved in regulation of postsynaptic membrane potential [GO:1904315],"Glutamate receptor ionotropic, NMDA 3A"
